Title,Price,Link,Image Link,Sold Date
2020 Prizm Premier League EPL Oskar Buur #137 Wolverhampton Wanderers,"36,099.00 VND",https://www.ebay.com/itm/195971299296,https://i.ebayimg.com/images/g/WrMAAOSwR3pk-pcI/s-l140.jpg,"Sold  Mar 28, 2025"
2020-21 Oskar Buur 08/49 Prizm Premier League Green Ice Cracked,"128,667.15 VND",https://www.ebay.com/itm/156088994437,https://i.ebayimg.com/images/g/sYkAAOSwYRdl3qsE/s-l140.jpg,"Sold  Feb 14, 2025"
